IsTextEditable,EObjId,FurtherInfoHeadline,ObjectAttributes,RoomHinweise,FurtherInfoDescription,HasSchedule,ScheduleText,PiqYear,PiqSession,LeadObjId,DObjId,EShort,EStext,Category,CategoryText,Vstnr,FirstDate,LastDate,Language,Language2,MaterialHeadline,MaterialDescription,Auditor,RoomText,RoomId,ELearning,ProgramHeadline,ProgramDescription,CommonHeadline,CommonDescription,Persons_1_Rank,Persons_1_Objid,Persons_1_Query,Persons_1_PiqYear,Persons_1_PiqSession,Persons_1_FirstName,Persons_1_LastName,Persons_1_Title,Persons_1_Ref,Persons_2_Rank,Persons_2_Objid,Persons_2_Query,Persons_2_PiqYear,Persons_2_PiqSession,Persons_2_FirstName,Persons_2_LastName,Persons_2_Title,Persons_2_Ref,Schedule_1_Objid,Schedule_1_RoomHinweise,Schedule_1_DGrpCat,Schedule_1_PiqYear,Schedule_1_DObjid,Schedule_1_Seqnr,Schedule_1_Evdat,Schedule_1_PiqSession,Schedule_1_Beguz,Schedule_1_Enduz,Schedule_1_Persons_1_Rank,Schedule_1_Persons_1_Objid,Schedule_1_Persons_1_Query,Schedule_1_Persons_1_PiqYear,Schedule_1_Persons_1_PiqSession,Schedule_1_Persons_1_FirstName,Schedule_1_Persons_1_LastName,Schedule_1_Persons_1_Title,Schedule_1_Persons_1_Ref,Schedule_1_Persons_2_Rank,Schedule_1_Persons_2_Objid,Schedule_1_Persons_2_Query,Schedule_1_Persons_2_PiqYear,Schedule_1_Persons_2_PiqSession,Schedule_1_Persons_2_FirstName,Schedule_1_Persons_2_LastName,Schedule_1_Persons_2_Title,Schedule_1_Persons_2_Ref,Schedule_1_Rooms_1_Objid,Schedule_1_Rooms_1_PiqYear,Schedule_1_Rooms_1_Name,Schedule_1_Rooms_1_PiqSession,Schedule_1_Rooms_1_BuildingId,Schedule_1_Rooms_1_Ref,Schedule_1_Rooms_1_Query,Schedule_1_Rooms_2_Objid,Schedule_1_Rooms_2_PiqYear,Schedule_1_Rooms_2_Name,Schedule_1_Rooms_2_PiqSession,Schedule_1_Rooms_2_BuildingId,Schedule_1_Rooms_2_Ref,Schedule_1_Rooms_2_Query,Schedule_2_Objid,Schedule_2_RoomHinweise,Schedule_2_DGrpCat,Schedule_2_PiqYear,Schedule_2_DObjid,Schedule_2_Seqnr,Schedule_2_Evdat,Schedule_2_PiqSession,Schedule_2_Beguz,Schedule_2_Enduz,Schedule_2_Persons_1_Rank,Schedule_2_Persons_1_Objid,Schedule_2_Persons_1_Query,Schedule_2_Persons_1_PiqYear,Schedule_2_Persons_1_PiqSession,Schedule_2_Persons_1_FirstName,Schedule_2_Persons_1_LastName,Schedule_2_Persons_1_Title,Schedule_2_Persons_1_Ref,Schedule_2_Persons_2_Rank,Schedule_2_Persons_2_Objid,Schedule_2_Persons_2_Query,Schedule_2_Persons_2_PiqYear,Schedule_2_Persons_2_PiqSession,Schedule_2_Persons_2_FirstName,Schedule_2_Persons_2_LastName,Schedule_2_Persons_2_Title,Schedule_2_Persons_2_Ref,Schedule_2_Rooms_1_Objid,Schedule_2_Rooms_1_PiqYear,Schedule_2_Rooms_1_Name,Schedule_2_Rooms_1_PiqSession,Schedule_2_Rooms_1_BuildingId,Schedule_2_Rooms_1_Ref,Schedule_2_Rooms_1_Query,Schedule_2_Rooms_2_Objid,Schedule_2_Rooms_2_PiqYear,Schedule_2_Rooms_2_Name,Schedule_2_Rooms_2_PiqSession,Schedule_2_Rooms_2_BuildingId,Schedule_2_Rooms_2_Ref,Schedule_2_Rooms_2_Query,Schedule_3_Objid,Schedule_3_RoomHinweise,Schedule_3_DGrpCat,Schedule_3_PiqYear,Schedule_3_DObjid,Schedule_3_Seqnr,Schedule_3_Evdat,Schedule_3_PiqSession,Schedule_3_Beguz,Schedule_3_Enduz,Schedule_3_Persons_1_Rank,Schedule_3_Persons_1_Objid,Schedule_3_Persons_1_Query,Schedule_3_Persons_1_PiqYear,Schedule_3_Persons_1_PiqSession,Schedule_3_Persons_1_FirstName,Schedule_3_Persons_1_LastName,Schedule_3_Persons_1_Title,Schedule_3_Persons_1_Ref,Schedule_3_Persons_2_Rank,Schedule_3_Persons_2_Objid,Schedule_3_Persons_2_Query,Schedule_3_Persons_2_PiqYear,Schedule_3_Persons_2_PiqSession,Schedule_3_Persons_2_FirstName,Schedule_3_Persons_2_LastName,Schedule_3_Persons_2_Title,Schedule_3_Persons_2_Ref,Schedule_3_Rooms_1_Objid,Schedule_3_Rooms_1_PiqYear,Schedule_3_Rooms_1_Name,Schedule_3_Rooms_1_PiqSession,Schedule_3_Rooms_1_BuildingId,Schedule_3_Rooms_1_Ref,Schedule_3_Rooms_1_Query,Schedule_3_Rooms_2_Objid,Schedule_3_Rooms_2_PiqYear,Schedule_3_Rooms_2_Name,Schedule_3_Rooms_2_PiqSession,Schedule_3_Rooms_2_BuildingId,Schedule_3_Rooms_2_Ref,Schedule_3_Rooms_2_Query,Schedule_4_Objid,Schedule_4_RoomHinweise,Schedule_4_DGrpCat,Schedule_4_PiqYear,Schedule_4_DObjid,Schedule_4_Seqnr,Schedule_4_Evdat,Schedule_4_PiqSession,Schedule_4_Beguz,Schedule_4_Enduz,Schedule_4_Persons_1_Rank,Schedule_4_Persons_1_Objid,Schedule_4_Persons_1_Query,Schedule_4_Persons_1_PiqYear,Schedule_4_Persons_1_PiqSession,Schedule_4_Persons_1_FirstName,Schedule_4_Persons_1_LastName,Schedule_4_Persons_1_Title,Schedule_4_Persons_1_Ref,Schedule_4_Persons_2_Rank,Schedule_4_Persons_2_Objid,Schedule_4_Persons_2_Query,Schedule_4_Persons_2_PiqYear,Schedule_4_Persons_2_PiqSession,Schedule_4_Persons_2_FirstName,Schedule_4_Persons_2_LastName,Schedule_4_Persons_2_Title,Schedule_4_Persons_2_Ref,Schedule_4_Rooms_1_Objid,Schedule_4_Rooms_1_PiqYear,Schedule_4_Rooms_1_Name,Schedule_4_Rooms_1_PiqSession,Schedule_4_Rooms_1_BuildingId,Schedule_4_Rooms_1_Ref,Schedule_4_Rooms_1_Query,Schedule_4_Rooms_2_Objid,Schedule_4_Rooms_2_PiqYear,Schedule_4_Rooms_2_Name,Schedule_4_Rooms_2_PiqSession,Schedule_4_Rooms_2_BuildingId,Schedule_4_Rooms_2_Ref,Schedule_4_Rooms_2_Query,Schedule_5_Objid,Schedule_5_RoomHinweise,Schedule_5_DGrpCat,Schedule_5_PiqYear,Schedule_5_DObjid,Schedule_5_Seqnr,Schedule_5_Evdat,Schedule_5_PiqSession,Schedule_5_Beguz,Schedule_5_Enduz,Schedule_5_Persons_1_Rank,Schedule_5_Persons_1_Objid,Schedule_5_Persons_1_Query,Schedule_5_Persons_1_PiqYear,Schedule_5_Persons_1_PiqSession,Schedule_5_Persons_1_FirstName,Schedule_5_Persons_1_LastName,Schedule_5_Persons_1_Title,Schedule_5_Persons_1_Ref,Schedule_5_Persons_2_Rank,Schedule_5_Persons_2_Objid,Schedule_5_Persons_2_Query,Schedule_5_Persons_2_PiqYear,Schedule_5_Persons_2_PiqSession,Schedule_5_Persons_2_FirstName,Schedule_5_Persons_2_LastName,Schedule_5_Persons_2_Title,Schedule_5_Persons_2_Ref,Schedule_5_Rooms_1_Objid,Schedule_5_Rooms_1_PiqYear,Schedule_5_Rooms_1_Name,Schedule_5_Rooms_1_PiqSession,Schedule_5_Rooms_1_BuildingId,Schedule_5_Rooms_1_Ref,Schedule_5_Rooms_1_Query,Schedule_5_Rooms_2_Objid,Schedule_5_Rooms_2_PiqYear,Schedule_5_Rooms_2_Name,Schedule_5_Rooms_2_PiqSession,Schedule_5_Rooms_2_BuildingId,Schedule_5_Rooms_2_Ref,Schedule_5_Rooms_2_Query,Schedule_6_Objid,Schedule_6_RoomHinweise,Schedule_6_DGrpCat,Schedule_6_PiqYear,Schedule_6_DObjid,Schedule_6_Seqnr,Schedule_6_Evdat,Schedule_6_PiqSession,Schedule_6_Beguz,Schedule_6_Enduz,Schedule_6_Persons_1_Rank,Schedule_6_Persons_1_Objid,Schedule_6_Persons_1_Query,Schedule_6_Persons_1_PiqYear,Schedule_6_Persons_1_PiqSession,Schedule_6_Persons_1_FirstName,Schedule_6_Persons_1_LastName,Schedule_6_Persons_1_Title,Schedule_6_Persons_1_Ref,Schedule_6_Persons_2_Rank,Schedule_6_Persons_2_Objid,Schedule_6_Persons_2_Query,Schedule_6_Persons_2_PiqYear,Schedule_6_Persons_2_PiqSession,Schedule_6_Persons_2_FirstName,Schedule_6_Persons_2_LastName,Schedule_6_Persons_2_Title,Schedule_6_Persons_2_Ref,Schedule_6_Rooms_1_Objid,Schedule_6_Rooms_1_PiqYear,Schedule_6_Rooms_1_Name,Schedule_6_Rooms_1_PiqSession,Schedule_6_Rooms_1_BuildingId,Schedule_6_Rooms_1_Ref,Schedule_6_Rooms_1_Query,Schedule_6_Rooms_2_Objid,Schedule_6_Rooms_2_PiqYear,Schedule_6_Rooms_2_Name,Schedule_6_Rooms_2_PiqSession,Schedule_6_Rooms_2_BuildingId,Schedule_6_Rooms_2_Ref,Schedule_6_Rooms_2_Query,Schedule_7_Objid,Schedule_7_RoomHinweise,Schedule_7_DGrpCat,Schedule_7_PiqYear,Schedule_7_DObjid,Schedule_7_Seqnr,Schedule_7_Evdat,Schedule_7_PiqSession,Schedule_7_Beguz,Schedule_7_Enduz,Schedule_7_Persons_1_Rank,Schedule_7_Persons_1_Objid,Schedule_7_Persons_1_Query,Schedule_7_Persons_1_PiqYear,Schedule_7_Persons_1_PiqSession,Schedule_7_Persons_1_FirstName,Schedule_7_Persons_1_LastName,Schedule_7_Persons_1_Title,Schedule_7_Persons_1_Ref,Schedule_7_Persons_2_Rank,Schedule_7_Persons_2_Objid,Schedule_7_Persons_2_Query,Schedule_7_Persons_2_PiqYear,Schedule_7_Persons_2_PiqSession,Schedule_7_Persons_2_FirstName,Schedule_7_Persons_2_LastName,Schedule_7_Persons_2_Title,Schedule_7_Persons_2_Ref,Schedule_7_Rooms_1_Objid,Schedule_7_Rooms_1_PiqYear,Schedule_7_Rooms_1_Name,Schedule_7_Rooms_1_PiqSession,Schedule_7_Rooms_1_BuildingId,Schedule_7_Rooms_1_Ref,Schedule_7_Rooms_1_Query,Schedule_7_Rooms_2_Objid,Schedule_7_Rooms_2_PiqYear,Schedule_7_Rooms_2_Name,Schedule_7_Rooms_2_PiqSession,Schedule_7_Rooms_2_BuildingId,Schedule_7_Rooms_2_Ref,Schedule_7_Rooms_2_Query,Schedule_8_Objid,Schedule_8_RoomHinweise,Schedule_8_DGrpCat,Schedule_8_PiqYear,Schedule_8_DObjid,Schedule_8_Seqnr,Schedule_8_Evdat,Schedule_8_PiqSession,Schedule_8_Beguz,Schedule_8_Enduz,Schedule_8_Persons_1_Rank,Schedule_8_Persons_1_Objid,Schedule_8_Persons_1_Query,Schedule_8_Persons_1_PiqYear,Schedule_8_Persons_1_PiqSession,Schedule_8_Persons_1_FirstName,Schedule_8_Persons_1_LastName,Schedule_8_Persons_1_Title,Schedule_8_Persons_1_Ref,Schedule_8_Persons_2_Rank,Schedule_8_Persons_2_Objid,Schedule_8_Persons_2_Query,Schedule_8_Persons_2_PiqYear,Schedule_8_Persons_2_PiqSession,Schedule_8_Persons_2_FirstName,Schedule_8_Persons_2_LastName,Schedule_8_Persons_2_Title,Schedule_8_Persons_2_Ref,Schedule_8_Rooms_1_Objid,Schedule_8_Rooms_1_PiqYear,Schedule_8_Rooms_1_Name,Schedule_8_Rooms_1_PiqSession,Schedule_8_Rooms_1_BuildingId,Schedule_8_Rooms_1_Ref,Schedule_8_Rooms_1_Query,Schedule_8_Rooms_2_Objid,Schedule_8_Rooms_2_PiqYear,Schedule_8_Rooms_2_Name,Schedule_8_Rooms_2_PiqSession,Schedule_8_Rooms_2_BuildingId,Schedule_8_Rooms_2_Ref,Schedule_8_Rooms_2_Query,Schedule_9_Objid,Schedule_9_RoomHinweise,Schedule_9_DGrpCat,Schedule_9_PiqYear,Schedule_9_DObjid,Schedule_9_Seqnr,Schedule_9_Evdat,Schedule_9_PiqSession,Schedule_9_Beguz,Schedule_9_Enduz,Schedule_9_Persons_1_Rank,Schedule_9_Persons_1_Objid,Schedule_9_Persons_1_Query,Schedule_9_Persons_1_PiqYear,Schedule_9_Persons_1_PiqSession,Schedule_9_Persons_1_FirstName,Schedule_9_Persons_1_LastName,Schedule_9_Persons_1_Title,Schedule_9_Persons_1_Ref,Schedule_9_Persons_2_Rank,Schedule_9_Persons_2_Objid,Schedule_9_Persons_2_Query,Schedule_9_Persons_2_PiqYear,Schedule_9_Persons_2_PiqSession,Schedule_9_Persons_2_FirstName,Schedule_9_Persons_2_LastName,Schedule_9_Persons_2_Title,Schedule_9_Persons_2_Ref,Schedule_9_Rooms_1_Objid,Schedule_9_Rooms_1_PiqYear,Schedule_9_Rooms_1_Name,Schedule_9_Rooms_1_PiqSession,Schedule_9_Rooms_1_BuildingId,Schedule_9_Rooms_1_Ref,Schedule_9_Rooms_1_Query,Schedule_9_Rooms_2_Objid,Schedule_9_Rooms_2_PiqYear,Schedule_9_Rooms_2_Name,Schedule_9_Rooms_2_PiqSession,Schedule_9_Rooms_2_BuildingId,Schedule_9_Rooms_2_Ref,Schedule_9_Rooms_2_Query,Schedule_10_Objid,Schedule_10_RoomHinweise,Schedule_10_DGrpCat,Schedule_10_PiqYear,Schedule_10_DObjid,Schedule_10_Seqnr,Schedule_10_Evdat,Schedule_10_PiqSession,Schedule_10_Beguz,Schedule_10_Enduz,Schedule_10_Persons_1_Rank,Schedule_10_Persons_1_Objid,Schedule_10_Persons_1_Query,Schedule_10_Persons_1_PiqYear,Schedule_10_Persons_1_PiqSession,Schedule_10_Persons_1_FirstName,Schedule_10_Persons_1_LastName,Schedule_10_Persons_1_Title,Schedule_10_Persons_1_Ref,Schedule_10_Persons_2_Rank,Schedule_10_Persons_2_Objid,Schedule_10_Persons_2_Query,Schedule_10_Persons_2_PiqYear,Schedule_10_Persons_2_PiqSession,Schedule_10_Persons_2_FirstName,Schedule_10_Persons_2_LastName,Schedule_10_Persons_2_Title,Schedule_10_Persons_2_Ref,Schedule_10_Rooms_1_Objid,Schedule_10_Rooms_1_PiqYear,Schedule_10_Rooms_1_Name,Schedule_10_Rooms_1_PiqSession,Schedule_10_Rooms_1_BuildingId,Schedule_10_Rooms_1_Ref,Schedule_10_Rooms_1_Query,Schedule_10_Rooms_2_Objid,Schedule_10_Rooms_2_PiqYear,Schedule_10_Rooms_2_Name,Schedule_10_Rooms_2_PiqSession,Schedule_10_Rooms_2_BuildingId,Schedule_10_Rooms_2_Ref,Schedule_10_Rooms_2_Query,Schedule_11_Objid,Schedule_11_RoomHinweise,Schedule_11_DGrpCat,Schedule_11_PiqYear,Schedule_11_DObjid,Schedule_11_Seqnr,Schedule_11_Evdat,Schedule_11_PiqSession,Schedule_11_Beguz,Schedule_11_Enduz,Schedule_11_Persons_1_Rank,Schedule_11_Persons_1_Objid,Schedule_11_Persons_1_Query,Schedule_11_Persons_1_PiqYear,Schedule_11_Persons_1_PiqSession,Schedule_11_Persons_1_FirstName,Schedule_11_Persons_1_LastName,Schedule_11_Persons_1_Title,Schedule_11_Persons_1_Ref,Schedule_11_Persons_2_Rank,Schedule_11_Persons_2_Objid,Schedule_11_Persons_2_Query,Schedule_11_Persons_2_PiqYear,Schedule_11_Persons_2_PiqSession,Schedule_11_Persons_2_FirstName,Schedule_11_Persons_2_LastName,Schedule_11_Persons_2_Title,Schedule_11_Persons_2_Ref,Schedule_11_Rooms_1_Objid,Schedule_11_Rooms_1_PiqYear,Schedule_11_Rooms_1_Name,Schedule_11_Rooms_1_PiqSession,Schedule_11_Rooms_1_BuildingId,Schedule_11_Rooms_1_Ref,Schedule_11_Rooms_1_Query,Schedule_11_Rooms_2_Objid,Schedule_11_Rooms_2_PiqYear,Schedule_11_Rooms_2_Name,Schedule_11_Rooms_2_PiqSession,Schedule_11_Rooms_2_BuildingId,Schedule_11_Rooms_2_Ref,Schedule_11_Rooms_2_Query,Schedule_12_Objid,Schedule_12_RoomHinweise,Schedule_12_DGrpCat,Schedule_12_PiqYear,Schedule_12_DObjid,Schedule_12_Seqnr,Schedule_12_Evdat,Schedule_12_PiqSession,Schedule_12_Beguz,Schedule_12_Enduz,Schedule_12_Persons_1_Rank,Schedule_12_Persons_1_Objid,Schedule_12_Persons_1_Query,Schedule_12_Persons_1_PiqYear,Schedule_12_Persons_1_PiqSession,Schedule_12_Persons_1_FirstName,Schedule_12_Persons_1_LastName,Schedule_12_Persons_1_Title,Schedule_12_Persons_1_Ref,Schedule_12_Persons_2_Rank,Schedule_12_Persons_2_Objid,Schedule_12_Persons_2_Query,Schedule_12_Persons_2_PiqYear,Schedule_12_Persons_2_PiqSession,Schedule_12_Persons_2_FirstName,Schedule_12_Persons_2_LastName,Schedule_12_Persons_2_Title,Schedule_12_Persons_2_Ref,Schedule_12_Rooms_1_Objid,Schedule_12_Rooms_1_PiqYear,Schedule_12_Rooms_1_Name,Schedule_12_Rooms_1_PiqSession,Schedule_12_Rooms_1_BuildingId,Schedule_12_Rooms_1_Ref,Schedule_12_Rooms_1_Query,Schedule_12_Rooms_2_Objid,Schedule_12_Rooms_2_PiqYear,Schedule_12_Rooms_2_Name,Schedule_12_Rooms_2_PiqSession,Schedule_12_Rooms_2_BuildingId,Schedule_12_Rooms_2_Ref,Schedule_12_Rooms_2_Query,Schedule_13_Objid,Schedule_13_RoomHinweise,Schedule_13_DGrpCat,Schedule_13_PiqYear,Schedule_13_DObjid,Schedule_13_Seqnr,Schedule_13_Evdat,Schedule_13_PiqSession,Schedule_13_Beguz,Schedule_13_Enduz,Schedule_13_Persons_1_Rank,Schedule_13_Persons_1_Objid,Schedule_13_Persons_1_Query,Schedule_13_Persons_1_PiqYear,Schedule_13_Persons_1_PiqSession,Schedule_13_Persons_1_FirstName,Schedule_13_Persons_1_LastName,Schedule_13_Persons_1_Title,Schedule_13_Persons_1_Ref,Schedule_13_Persons_2_Rank,Schedule_13_Persons_2_Objid,Schedule_13_Persons_2_Query,Schedule_13_Persons_2_PiqYear,Schedule_13_Persons_2_PiqSession,Schedule_13_Persons_2_FirstName,Schedule_13_Persons_2_LastName,Schedule_13_Persons_2_Title,Schedule_13_Persons_2_Ref,Schedule_13_Rooms_1_Objid,Schedule_13_Rooms_1_PiqYear,Schedule_13_Rooms_1_Name,Schedule_13_Rooms_1_PiqSession,Schedule_13_Rooms_1_BuildingId,Schedule_13_Rooms_1_Ref,Schedule_13_Rooms_1_Query,Schedule_13_Rooms_2_Objid,Schedule_13_Rooms_2_PiqYear,Schedule_13_Rooms_2_Name,Schedule_13_Rooms_2_PiqSession,Schedule_13_Rooms_2_BuildingId,Schedule_13_Rooms_2_Ref,Schedule_13_Rooms_2_Query,Schedule_14_Objid,Schedule_14_RoomHinweise,Schedule_14_DGrpCat,Schedule_14_PiqYear,Schedule_14_DObjid,Schedule_14_Seqnr,Schedule_14_Evdat,Schedule_14_PiqSession,Schedule_14_Beguz,Schedule_14_Enduz,Schedule_14_Persons_1_Rank,Schedule_14_Persons_1_Objid,Schedule_14_Persons_1_Query,Schedule_14_Persons_1_PiqYear,Schedule_14_Persons_1_PiqSession,Schedule_14_Persons_1_FirstName,Schedule_14_Persons_1_LastName,Schedule_14_Persons_1_Title,Schedule_14_Persons_1_Ref,Schedule_14_Persons_2_Rank,Schedule_14_Persons_2_Objid,Schedule_14_Persons_2_Query,Schedule_14_Persons_2_PiqYear,Schedule_14_Persons_2_PiqSession,Schedule_14_Persons_2_FirstName,Schedule_14_Persons_2_LastName,Schedule_14_Persons_2_Title,Schedule_14_Persons_2_Ref,Modules_1_Utilization,Modules_1_ObligCore4Cg,Modules_1_Seark,Modules_1_OrgText,Modules_1_Points,Modules_1_SmObjId,Modules_1_PiqYear,Modules_1_Unit,Modules_1_PiqSession,Modules_1_SmText,Modules_1_SmShort,Modules_1_CgId,Modules_1_Category,Modules_1_CategoryText,Modules_1_SuitableEnglishSpeaker,Modules_1_EOtjid,Links_1_Text,Links_1_Objid,Links_1_Url,Links_1_PiqYear,Links_1_PiqSession,Rooms_1_Objid,Rooms_1_PiqYear,Rooms_1_Name,Rooms_1_PiqSession,Rooms_1_BuildingId,Rooms_1_Ref,Rooms_1_Query,Rooms_2_Objid,Rooms_2_PiqYear,Rooms_2_Name,Rooms_2_PiqSession,Rooms_2_BuildingId,Rooms_2_Ref,Rooms_2_Query
False,51250847,,Target Group: Open to Auditors,False,,True,"Fri 12:15-13:45, 6.6.: 08:00-11:00",2024,004,00000000,51144809,03VU22AOEC06,Banking and Finance II (L+E),0241,Lecture with Practical Exercises,0220,,,German,,Course Materials,<p>Die Unterrichtsmaterialien werden auf OLAT bereitgestellt.</p>,True,see details,00000000,,Program,,Business event contents,"<p>Diese Vorlesung ist eine Einführung in die Bereiche ""Financial Economics"" und ""Quantitative Finance"". Sie soll den Studierenden grundlegende Kenntnisse und Fähigkeiten in diesen beiden Bereichen vermitteln und auf die nachfolgenden Veranstaltungen im Bachelorstudium in Banking und Finance vorbereiten. Der Kurs gliedert sich in zwei unterschiedliche Themenbereiche: Der erste Teil der Vorlesung gibt eine Übersicht über die Funktionsweise von Finanzmärkten und Finanzinstrumenten sowie eine Einführung in das Konzept Risiko und Rendite. Im zweiten Teil wird auf die Bewertung von Bonds und Derivaten eingegangen.</p>",000,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,000,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,51250847,False,VU,2024,51144809,000002,/Date(1740096000000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000003,/Date(1740700800000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000004,/Date(1741305600000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000005,/Date(1741910400000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000006,/Date(1742515200000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000007,/Date(1743120000000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000008,/Date(1743724800000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000009,/Date(1744329600000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000010,/Date(1746144000000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000011,/Date(1746748800000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000012,/Date(1747353600000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000013,/Date(1747958400000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000014,/Date(1748563200000)/,004,PT12H15M00S,PT13H45M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,49000453,2024,KO2-F-180,004,,,,49002251,2024,KOH-B-10,004,,,,51250847,False,VU,2024,51144809,000001,/Date(1749168000000)/,004,PT08H00M00S,PT11H00M00S,,01035476,,2024,004,Erich Walter,Farkas,Prof. Dr.,51250847,,01039259,,2024,004,Benjamin,Wilding,Dr.,51250847,,,,,0.00000,51111967,2024,,004,Banking and Finance II (L+E),03SM22AOEC06,00000000,,,False,,DF Studium,00000000,https://www.df.uzh.ch/de/studies.html,0000,000,49000453,2024,KO2-F-180,004,KO2,51250847,,49002251,2024,KOH-B-10,004,KOH,51250847,
